Date,Open,High,Low,Close,Volume
2018-01-01 00:00:00+00:00,13002.459741734036,13109.51632546102,12976.075111328477,13004.968362861768,338559051.5265906
2018-01-01 01:00:00+00:00,13000.809484660713,13079.482163028975,12985.005977658431,13001.57774174695,586860822.4023931
2018-01-01 02:00:00+00:00,13037.127897294242,13168.91540392077,12992.198578205323,13006.2779539023,461820085.8978736
2018-01-01 03:00:00+00:00,13020.894651649807,13125.652887360424,13017.451858867456,13020.458161619736,569805405.0342203
2018-01-01 04:00:00+00:00,13031.062624542985,13101.658561498458,12967.903910809428,13015.840825294925,507646828.0797792
2018-01-01 05:00:00+00:00,13004.291372360249,13026.378456513505,12827.270448035151,13011.214960377734,693721478.369758
2018-01-01 06:00:00+00:00,13048.330699127468,13069.722381590327,12888.482624918684,13027.191242407927,694040263.5913492
2018-01-01 07:00:00+00:00,13019.029342330943,13146.694986081402,12997.344858493643,13034.418806034344,618665740.3423733
2018-01-01 08:00:00+00:00,13034.92531744013,13105.853871397188,13009.54924002555,13026.702387400346,486387213.4956641
2018-01-01 09:00:00+00:00,13045.095236527464,13075.511904563187,13020.489719397692,13031.406308117275,1045045478.395825
2018-01-01 10:00:00+00:00,13034.960317598983,13113.070265068793,12956.99495085684,13023.668697117962,811146605.7337891
2018-01-01 11:00:00+00:00,13051.08093551836,13061.080826172276,12921.414347230564,13015.87056824386,721930696.2349957
2018-01-01 12:00:00+00:00,13007.428681638594,13039.637397394836,12970.94651680942,13016.936979051914,561278456.0571358
2018-01-01 13:00:00+00:00,13013.925233115377,13092.776692217243,12928.974491401328,12990.96721732005,1069298511.0243737
2018-01-01 14:00:00+00:00,12985.046209723698,13034.663618091214,12908.222948711991,12966.315635443922,535121150.1239185
2018-01-01 15:00:00+00:00,12957.481982311892,12974.769307049795,12916.891129938303,12956.68083173623,656096719.1359987
2018-01-01 16:00:00+00:00,12970.623010054656,12972.31777098578,12881.651124170849,12940.870960326392,2643828744.4897227
2018-01-01 17:00:00+00:00,12940.893356386316,13007.131298648934,12933.731451052505,12943.264532581585,1363570447.5392666
2018-01-01 18:00:00+00:00,12929.126068255477,13009.175096689194,12814.188413029591,12928.7654113498,581189234.9939281
2018-01-01 19:00:00+00:00,12907.021820544214,13091.636401681895,12848.516035528346,12907.1102929456,1021447402.25524
2018-01-01 20:00:00+00:00,12905.49029174513,13074.75121671713,12880.764584676974,12926.061888042885,2147922238.66356
2018-01-01 21:00:00+00:00,12933.104248560432,13007.11733375286,12873.9310166203,12920.805030604475,1011794043.1050352
2018-01-01 22:00:00+00:00,12929.598349051606,13025.792910754044,12865.01136326747,12919.821304288687,1589694481.7515936
2018-01-01 23:00:00+00:00,12895.814037197017,12989.84735647485,12805.388452627774,12897.501664323818,448038275.5630844
2018-01-02 00:00:00+00:00,12916.003554214923,13038.143059789509,12827.159588756776,12887.609981930626,663115902.4532021
2018-01-02 01:00:00+00:00,12880.225550023912,12896.290603802528,12786.71193432846,12887.26876551057,1394772696.4767413
2018-01-02 02:00:00+00:00,12840.927108738306,12977.826380300488,12791.078264023858,12868.752527302053,3054064797.6679306
2018-01-02 03:00:00+00:00,12902.884788937596,12916.20671371239,12819.756779589532,12872.277634709744,2157947090.577118
2018-01-02 04:00:00+00:00,12877.86626824325,12935.448160622156,12816.560001455267,12861.610650450384,1332814866.6524842
2018-01-02 05:00:00+00:00,12865.487319995478,12881.31297436627,12845.671468965718,12855.427278664154,3010661104.407352
2018-01-02 06:00:00+00:00,12839.361000157172,12870.841038777806,12752.7711110027,12844.811139695004,1804947250.0648644
2018-01-02 07:00:00+00:00,12875.079443796702,12879.92258590351,12791.422031463497,12869.576226376228,1000373266.381252
2018-01-02 08:00:00+00:00,12847.150118287393,12950.53498139796,12749.742926946496,12867.422393136734,1136978530.1359558
2018-01-02 09:00:00+00:00,12846.356430160424,12880.484131980727,12724.075109938463,12849.972781686092,496384552.1370176
2018-01-02 10:00:00+00:00,12845.669136353825,12954.918251346962,12818.717241588189,12860.196296100949,679595585.94569
2018-01-02 11:00:00+00:00,12844.304707277848,12914.235469330595,12800.294453731778,12840.101479775669,1236827025.7570944
2018-01-02 12:00:00+00:00,12856.117853736709,12868.576022953444,12794.087017213702,12841.294690470428,1344102075.5130093
2018-01-02 13:00:00+00:00,12793.41324216332,12863.99069644246,12747.023299396638,12810.188587418108,1650088192.4080987
2018-01-02 14:00:00+00:00,12799.546368667672,12895.77769692271,12762.85689441858,12787.958676910128,937326238.7838048
2018-01-02 15:00:00+00:00,12792.254109114108,12801.888874203058,12692.814022487464,12789.060868288569,1667801260.8918884
2018-01-02 16:00:00+00:00,12809.354685983551,12852.46168449372,12786.09921584779,12798.414403270168,1490449203.274137
2018-01-02 17:00:00+00:00,12795.220395353092,12896.370008772568,12645.856141439026,12799.095717799442,2488195427.0371943
2018-01-02 18:00:00+00:00,12806.662833500091,12834.933683104346,12717.240194144671,12795.402632829053,1373712957.281044
2018-01-02 19:00:00+00:00,12777.836242731271,12798.390027397523,12746.070222987017,12788.959545239515,1916117351.184152
2018-01-02 20:00:00+00:00,12738.269270996872,12830.406874399076,12703.324149659846,12765.111941404091,1908442822.285046
2018-01-02 21:00:00+00:00,12729.152454338737,12760.71776552806,12714.1908455372,12752.32872793887,1449699236.195433
2018-01-02 22:00:00+00:00,12735.443982375466,12851.533366835934,12716.224828098326,12743.452705920428,411232587.2940819
2018-01-02 23:00:00+00:00,12731.66110107418,12777.114383229458,12708.883870501906,12757.375560741724,1721379040.9769845
2018-01-03 00:00:00+00:00,12785.369416411724,12870.86403814892,12735.182067078264,12760.639734216142,938890277.0351192
2018-01-03 01:00:00+00:00,12730.923459472351,12777.389105695664,12730.679373860225,12732.24174245727,2096770525.0547247
2018-01-03 02:00:00+00:00,12749.91458827106,12859.598628776304,12667.97442725987,12735.28059544689,1506139817.6684213
2018-01-03 03:00:00+00:00,12740.012418381377,12743.958330969812,12688.308916991136,12727.49066195005,2542736370.3466883
2018-01-03 04:00:00+00:00,12715.441749886928,12757.986928570488,12659.785820118304,12715.33975471481,551048550.0270301
2018-01-03 05:00:00+00:00,12778.88249335235,12828.908422101673,12701.095217389371,12722.639969619702,2534557037.3208346
2018-01-03 06:00:00+00:00,12782.86289442759,12883.059097355865,12686.723002183428,12736.253853282118,583371035.7437379
2018-01-03 07:00:00+00:00,12770.659085378957,12808.776109445584,12715.923052296044,12748.47844629803,2234677559.455841
2018-01-03 08:00:00+00:00,12719.318457475449,12874.281905392858,12576.861715866064,12733.72648763279,753356704.6868101
2018-01-03 09:00:00+00:00,12749.860066774409,12805.47206229436,12629.197269090511,12727.063241919532,1350648145.5456126
2018-01-03 10:00:00+00:00,12702.33229179968,12752.460567917102,12634.31764691238,12730.156155578205,1221276150.825421
2018-01-03 11:00:00+00:00,12765.164128033808,12846.421489916356,12689.148610872198,12742.915850447333,1087015625.015115
2018-01-03 12:00:00+00:00,12693.033570726224,12759.804632018824,12684.047622151513,12733.719743720463,1694456219.8365269
2018-01-03 13:00:00+00:00,12723.912747084642,12812.549314384907,12696.399371514392,12728.987739381995,1294434478.4247954
2018-01-03 14:00:00+00:00,12729.776688045802,12775.060200354112,12636.683632774191,12710.565871503242,1114135229.9931817
2018-01-03 15:00:00+00:00,12696.774414492413,12768.881656048085,12686.135669003574,12690.663860189805,949724429.9782834
2018-01-03 16:00:00+00:00,12677.598858672129,12701.2807406122,12677.575725915996,12701.073220382872,545852952.7419473
2018-01-03 17:00:00+00:00,12722.511145133643,12862.274368509938,12612.580663046983,12719.803437917806,889453415.7241759
2018-01-03 18:00:00+00:00,12722.890897532883,12737.79360766103,12698.042113675683,12716.761038587514,1592212390.4477708
2018-01-03 19:00:00+00:00,12733.381112045388,12818.324004776594,12607.393387008748,12730.122432282988,1654496149.6441102
2018-01-03 20:00:00+00:00,12727.25485539192,12824.681321896493,12701.10145059667,12733.73760209589,1332361253.6201563
2018-01-03 21:00:00+00:00,12735.584390768092,12744.845085100944,12677.198428691428,12721.986472477638,2187995165.299709
2018-01-03 22:00:00+00:00,12743.75911366879,12764.365465044631,12676.422249500903,12725.547080783974,2969112404.4557385
2018-01-03 23:00:00+00:00,12744.384763528416,12906.040236439876,12720.014200119138,12746.841558987073,1826860331.759672
2018-01-04 00:00:00+00:00,12768.564776632396,12836.86363995153,12664.2444956138,12744.355998882897,893065705.6335732
2018-01-04 01:00:00+00:00,12763.668492604456,12806.49395920347,12714.968759845278,12766.162054821298,2272952283.355416
2018-01-04 02:00:00+00:00,12716.001960771471,12754.190989330074,12680.826914857336,12723.79233094299,869441014.3414999
2018-01-04 03:00:00+00:00,12756.60294158146,12762.810152446038,12708.16222257802,12735.002625628997,1273749874.6140492
2018-01-04 04:00:00+00:00,12755.48054338841,12793.884835803889,12572.772911627842,12734.461947462589,1334414255.066284
2018-01-04 05:00:00+00:00,12717.950372871352,12730.568575994988,12701.993942262872,12727.816161390536,1259552465.979746
2018-01-04 06:00:00+00:00,12715.14206463408,12799.468683276666,12567.408989611858,12727.316552622804,494068789.721374
2018-01-04 07:00:00+00:00,12722.82109948512,12751.233426082012,12680.443269848724,12694.82290717586,920240996.7036386
2018-01-04 08:00:00+00:00,12687.81082294354,12759.916726644258,12664.52351901509,12689.439226343988,785818132.7178142
2018-01-04 09:00:00+00:00,12693.122066066871,12759.30561647822,12649.642763351689,12693.069933495965,1454564524.1854208
2018-01-04 10:00:00+00:00,12709.964547986952,12761.12300628028,12655.033864979674,12713.973381992098,1753042719.877597
2018-01-04 11:00:00+00:00,12724.905556488771,12728.222731420652,12698.969464309444,12703.918511014244,970639028.8733488
2018-01-04 12:00:00+00:00,12723.403741689996,12724.414003821455,12643.478106375002,12689.393447002609,882094242.5004185
2018-01-04 13:00:00+00:00,12680.761023453531,12694.941291341747,12643.02919853924,12679.65176584386,1579030125.7834702
2018-01-04 14:00:00+00:00,12730.268426663986,12759.248835451011,12676.0195939095,12691.91153359261,3128558795.1210585
2018-01-04 15:00:00+00:00,12686.29860525904,12802.316771286674,12649.207262303127,12695.09801486818,1856003071.808952
2018-01-04 16:00:00+00:00,12680.522297871734,12706.59493069317,12625.921806073711,12685.00647995254,1228826144.49519
2018-01-04 17:00:00+00:00,12701.633865901247,12732.616006256036,12562.31877754501,12690.956209433152,1867621992.5285764
2018-01-04 18:00:00+00:00,12677.553133380668,12750.943744987471,12673.101607695948,12690.513172903737,698077740.7843912
2018-01-04 19:00:00+00:00,12713.68474253095,12718.246066988126,12631.469290549565,12703.201230095256,2359003124.881232
