Date,Open,High,Low,Close,Volume
2018-01-01 00:00:00+00:00,13002.459741734036,13168.91540392077,12805.388452627774,12897.501664323818,21164909373.80747
2018-01-02 00:00:00+00:00,12916.003554214923,13038.143059789509,12645.856141439026,12757.375560741724,36327029061.78158
2018-01-03 00:00:00+00:00,12785.369416411724,12906.040236439876,12576.861715866064,12746.841558987073,35451582220.65142
2018-01-04 00:00:00+00:00,12768.564776632396,12836.86363995153,12481.018572575991,12652.147604306298,35083297841.952324
2018-01-05 00:00:00+00:00,12661.32160665177,12775.250346230066,12461.454010916425,12624.165583134873,34237230909.073055
2018-01-06 00:00:00+00:00,12667.510345233668,12738.735015199853,12410.841834590008,12543.662695354062,29756138223.109955
2018-01-07 00:00:00+00:00,12534.202393436266,12658.951207606424,12392.902893576564,12576.149327083234,37704405906.52402
2018-01-08 00:00:00+00:00,12584.59444967223,12699.380798151888,12389.26141840793,12539.204187939478,31572655462.63319
2018-01-09 00:00:00+00:00,12528.29224416276,12735.794848288626,12341.871225416457,12611.026647366907,32083949879.864212
2018-01-10 00:00:00+00:00,12595.194672656247,12763.126504427724,12416.803889274655,12526.975914066112,35396873049.26649
2018-01-11 00:00:00+00:00,12510.351068739734,12651.8205701615,12354.783699997804,12437.787170113012,40108482633.27877
2018-01-12 00:00:00+00:00,12417.046354460368,12564.479658800072,12232.526512488945,12391.549924196644,42503947180.04826
2018-01-13 00:00:00+00:00,12382.9286046035,12508.629866834151,12259.234201230023,12397.724923715776,31588180434.00849
2018-01-14 00:00:00+00:00,12384.008546702862,12583.008486475046,12257.600304990106,12437.342546366994,34485802031.096054
2018-01-15 00:00:00+00:00,12413.961731684269,12578.892353318122,12250.082405050289,12314.011745294853,29069657625.975777
2018-01-16 00:00:00+00:00,12318.501106426987,12519.22944464524,12189.151400480689,12332.591924939805,34744940048.345894
2018-01-17 00:00:00+00:00,12332.55452697998,12462.44868517246,12154.624704725264,12292.532348632509,40066226593.08501
2018-01-18 00:00:00+00:00,12298.140607891242,12520.138705534458,12151.63609225217,12319.45160510938,34037279164.529884
2018-01-19 00:00:00+00:00,12325.6484975118,12514.99012563502,12087.125194892702,12196.457186472067,41747508448.44421
2018-01-20 00:00:00+00:00,12195.705106246523,12323.38208938608,12002.156535003183,12190.363300802235,33046980030.280437
2018-01-21 00:00:00+00:00,12199.473679312625,12248.15132774492,11986.559328987403,12106.852470860598,38045863782.82666
2018-01-22 00:00:00+00:00,12068.557472517126,12171.293042766616,11847.790463837402,11926.88430388738,29899091419.51544
2018-01-23 00:00:00+00:00,11905.836435267036,12032.857571510369,11693.637431007332,11797.323013295418,37297733348.080925
2018-01-24 00:00:00+00:00,11772.319844545184,12009.54519799796,11599.350184110654,11742.07167062968,32139935301.056087
2018-01-25 00:00:00+00:00,11735.429638773156,11917.39840886424,11612.05232921549,11732.217201467194,38358868441.30264
2018-01-26 00:00:00+00:00,11743.597406672814,11928.401631356335,11633.223021977166,11817.328527249349,35141416052.74434
2018-01-27 00:00:00+00:00,11847.665622861336,11964.344800172224,11560.99873482779,11660.731743678094,45909733688.669205
2018-01-28 00:00:00+00:00,11651.353296067957,11874.449726434998,11539.370374596572,11639.812627216585,37932326945.14986
2018-01-29 00:00:00+00:00,11626.973927788282,11748.492329780209,11469.606201026856,11600.042396315415,32735571914.989986
2018-01-30 00:00:00+00:00,11623.572777045923,11706.057490309957,11370.39161885573,11534.186272700284,35952356213.21543
2018-01-31 00:00:00+00:00,11526.56653990838,11645.745886481322,11371.560972715724,11445.891852961526,31980060483.7565
2018-02-01 00:00:00+00:00,11451.166676426818,11565.348638933214,11260.384666953158,11426.354250353696,37840705975.79025
2018-02-02 00:00:00+00:00,11423.60472221193,11564.215189012411,11280.584825456464,11431.06731434083,36825460570.69174
2018-02-03 00:00:00+00:00,11446.003397656312,11531.496337423572,11201.15362903747,11384.431908249428,34248663256.669746
2018-02-04 00:00:00+00:00,11371.46372270267,11590.957183195953,11272.632165326188,11394.571511955874,32185683850.66492
2018-02-05 00:00:00+00:00,11390.62269813768,11553.597849097448,11271.76191553154,11409.03235057498,30693350819.494904
2018-02-06 00:00:00+00:00,11380.30725528048,11523.306142199162,11260.614024723476,11467.124811006905,34407393907.45556
2018-02-07 00:00:00+00:00,11482.006281559714,11746.263769150217,11432.780939917724,11586.78659308765,39354844579.31979
2018-02-08 00:00:00+00:00,11579.708839382827,11802.345820303308,11471.415159282022,11551.93391481174,33402866001.325592
2018-02-09 00:00:00+00:00,11528.305422589228,11634.468338729788,11369.410495424476,11528.921388598916,44281520156.8109
2018-02-10 00:00:00+00:00,11558.080697421838,11727.222410100292,11335.21294027446,11453.523105901331,41939555753.04111
2018-02-11 00:00:00+00:00,11455.274312206113,11592.735707792272,11323.485015241344,11465.601835372525,36553454176.63122
2018-02-12 00:00:00+00:00,11506.147954131193,11647.682070846637,11321.424409204026,11513.090550634231,36093554570.538895
2018-02-13 00:00:00+00:00,11532.832989374165,11662.894331437588,11394.229619551128,11541.854161189402,32160343612.058815
2018-02-14 00:00:00+00:00,11532.455965505387,11622.664451915334,11338.67537730079,11457.220062628996,36057657093.52573
2018-02-15 00:00:00+00:00,11446.114734092984,11636.576977882023,11367.599104067784,11464.780778542055,32224759383.75708
2018-02-16 00:00:00+00:00,11480.151051250105,11705.20651790937,11287.820529550583,11539.243627589318,29632857881.61619
2018-02-17 00:00:00+00:00,11545.299069101458,11689.909789276016,11469.49193766022,11511.995393269615,37249499449.137024
2018-02-18 00:00:00+00:00,11516.002192646796,11723.61835322402,11366.71308770989,11575.358994463822,36582530908.42327
2018-02-19 00:00:00+00:00,11531.373671943582,11666.939997895404,11330.952139646672,11455.30844685751,39265984346.58172
2018-02-20 00:00:00+00:00,11438.571038463117,11592.121598738351,11301.1641082755,11410.37387614674,32266048137.739754
2018-02-21 00:00:00+00:00,11395.239951921763,11587.833359880266,11274.54970954334,11404.589201910085,38148586966.38864
2018-02-22 00:00:00+00:00,11405.881193213636,11499.765644068006,11213.478816613177,11361.124459236547,35010196438.30796
2018-02-23 00:00:00+00:00,11328.324516786386,11496.737757751398,11202.863158857348,11337.848693837106,35431009258.60481
2018-02-24 00:00:00+00:00,11346.274664453493,11462.28811843394,11234.37300705003,11311.523158565948,30758966197.099377
2018-02-25 00:00:00+00:00,11298.394371490782,11437.297833486517,11145.820656633005,11295.906645483255,33170329554.988297
2018-02-26 00:00:00+00:00,11318.67194122107,11369.794775297723,11049.955000964534,11115.66674010865,34460171525.558105
2018-02-27 00:00:00+00:00,11110.653250086258,11256.191483905775,10956.687891718522,11143.000830557366,30365117026.572365
2018-02-28 00:00:00+00:00,11175.768550484749,11305.989944148818,11019.786380831669,11188.906958914382,34989924738.50468
2018-03-01 00:00:00+00:00,11196.295508854855,11340.266349559754,11083.630413594568,11207.877817764012,37288351909.21025
2018-03-02 00:00:00+00:00,11215.873599494447,11447.0980141376,11024.21472923984,11250.480225369649,35820034135.06441
2018-03-03 00:00:00+00:00,11256.480600696708,11401.76448583824,11161.02130408842,11213.397949381557,33067747486.41776
2018-03-04 00:00:00+00:00,11198.181796484205,11438.251025777216,11087.914150181852,11324.728074713465,43244487894.931305
2018-03-05 00:00:00+00:00,11296.673552119672,11477.05919865414,11172.08616535112,11280.9395556134,35607125369.327354
2018-03-06 00:00:00+00:00,11286.320955294565,11344.46607393803,11103.405691484431,11233.709043352468,40450702856.23705
2018-03-07 00:00:00+00:00,11219.392252868784,11258.692876332218,10986.667496727016,11110.74864322624,33949553603.80138
2018-03-08 00:00:00+00:00,11129.450653140591,11231.11407536333,10882.287587575956,11020.5018273365,33527115440.458214
2018-03-09 00:00:00+00:00,11022.953791918091,11212.064291679104,10880.74789401652,11057.21146329437,32738247011.63968
2018-03-10 00:00:00+00:00,11061.837792016311,11189.340933312224,10897.909947814493,11107.592556497544,36359822639.14707
2018-03-11 00:00:00+00:00,11090.16882863569,11210.104284487486,11011.15573262108,11120.271052405493,30510984863.43661
2018-03-12 00:00:00+00:00,11097.20349326104,11241.472272536435,10947.403823432887,11117.429044289936,38072077284.12237
2018-03-13 00:00:00+00:00,11094.791043669737,11291.506211663796,10974.700876729354,11122.56960813138,30045336962.9578
2018-03-14 00:00:00+00:00,11166.514656636373,11243.60981075468,10886.27571611729,11108.42926299201,33928317245.500515
2018-03-15 00:00:00+00:00,11115.528196917256,11243.161031207956,10995.953922204904,11136.483855342558,33096212095.372623
2018-03-16 00:00:00+00:00,11150.663464160089,11188.652716968185,10884.337196035727,11006.890334037498,34486934982.59408
2018-03-17 00:00:00+00:00,11000.166009218045,11056.73001547537,10782.904191151454,10862.8961477933,30883632932.037342
2018-03-18 00:00:00+00:00,10862.684398136513,10990.629340972671,10733.992717513836,10807.255495097175,31871290296.561886
2018-03-19 00:00:00+00:00,10815.224688521575,10946.447015178925,10713.726998914555,10804.93065034096,31908837491.42406
2018-03-20 00:00:00+00:00,10794.333231845476,10894.141916856794,10629.898956197192,10760.255429123154,31525221331.048977
2018-03-21 00:00:00+00:00,10767.553107236034,10872.197790190674,10655.02905911675,10729.460945594596,32105918338.13601
2018-03-22 00:00:00+00:00,10704.77526267248,10879.785193139607,10573.384241983951,10704.035974118402,41224628822.92998
2018-03-23 00:00:00+00:00,10687.070627940991,10820.971009948187,10571.456798867655,10725.887577488107,38650310812.1379
2018-03-24 00:00:00+00:00,10710.819916297156,10839.042148723687,10594.966597189012,10722.487264848216,29433367459.465637
2018-03-25 00:00:00+00:00,10738.143710783004,10801.578309515768,10525.9164977839,10624.087300393654,34513977750.74293
2018-03-26 00:00:00+00:00,10611.447915393492,10743.252364454154,10467.703802256105,10590.60664080788,40699311009.59021
2018-03-27 00:00:00+00:00,10581.79409149322,10665.878017549565,10437.285987401749,10517.049621903365,31709933208.652863
2018-03-28 00:00:00+00:00,10511.92525888877,10625.36179839538,10365.333724580842,10439.004714358029,27890097175.64062
2018-03-29 00:00:00+00:00,10434.981731573056,10557.300472877976,10300.534958330849,10406.578589052757,31743660136.462772
2018-03-30 00:00:00+00:00,10412.306991072071,10480.312035428453,10255.515925717687,10382.42849036762,34072167394.24767
2018-03-31 00:00:00+00:00,10391.87960366078,10467.884068845684,10177.98730117382,10315.13117380079,30093864095.491116
